transcriptid	foldchange.1	foldchange.2	DEstatus.1	DEstatus.2
NM_019506.4	1	1.59408349939849	FALSE	TRUE
NM_009518.2	1	1	FALSE	FALSE
NM_031373.3	1	1	FALSE	FALSE
XM_006507603.5	1	1	FALSE	FALSE
XM_006504576.5	1	2.24107444022266	FALSE	TRUE
XM_011247777.4	1	1	FALSE	FALSE
NM_001418212.1	1	1	FALSE	FALSE
XM_036160032.1	1	1	FALSE	FALSE
XM_036158321.1	1	1	FALSE	FALSE
NM_146266.2	1	2.67906726135236	FALSE	TRUE
XM_036159037.1	1	1	FALSE	FALSE
XM_036154479.1	1	2.73384466866989	FALSE	TRUE
NM_001424428.1	1	2.10603410815941	FALSE	TRUE
NM_001359921.1	1	1.97925905465094	FALSE	TRUE
XM_011248497.4	1	1	FALSE	FALSE
XM_006496324.2	1	1	FALSE	FALSE
XM_030246034.1	1	2.27709076084665	FALSE	TRUE
NM_001271484.1	1	2.61991670267463	FALSE	TRUE
XM_006524403.5	1	1	FALSE	FALSE
NM_173363.5	1	1	FALSE	FALSE
XM_006528939.3	1	2.40840347851299	FALSE	TRUE
NM_026368.3	1	1	FALSE	FALSE
NM_024173.2	1	1	FALSE	FALSE
NM_025934.2	1	2.66727119179665	FALSE	TRUE
XM_006530881.5	1	1	FALSE	FALSE
XM_006498884.4	1	2.26915317306287	FALSE	TRUE
XM_006516308.2	1	1	FALSE	FALSE
XM_030254348.2	1	1.82305838752223	FALSE	TRUE
XM_006507032.4	1	1	FALSE	FALSE
XM_036153201.1	1	1	FALSE	FALSE
NM_001145999.2	1	1.86809113845121	FALSE	TRUE
XM_006506281.4	1	1	FALSE	FALSE
NM_175093.2	1	1	FALSE	FALSE
XM_036160959.1	1	1	FALSE	FALSE
XM_006534413.3	1	1	FALSE	FALSE
XM_036158953.1	1	1.61488057596719	FALSE	TRUE
XM_036152542.1	1	1	FALSE	FALSE
NM_001285433.2	1	2.18325797310359	FALSE	TRUE
XM_006496703.5	1	1	FALSE	FALSE
XM_006518036.5	1	1	FALSE	FALSE
NM_172516.4	1	1	FALSE	FALSE
NM_001357005.2	1	1	FALSE	FALSE
XM_036157130.1	1	1	FALSE	FALSE
NM_001401426.1	1	1.99907380043352	FALSE	TRUE
NM_001410104.1	1	1	FALSE	FALSE
NM_053089.3	1	1	FALSE	FALSE
NM_178758.3	1	1	FALSE	FALSE
XM_030248472.1	1	1	FALSE	FALSE
NM_001416172.1	1	1.5363356710566	FALSE	TRUE
XM_011242087.3	1	1	FALSE	FALSE
XM_036157594.1	1	1	FALSE	FALSE
XM_030250864.2	1	1	FALSE	FALSE
NM_001317217.1	1	1	FALSE	FALSE
NM_001407888.1	1	1	FALSE	FALSE
NM_198675.2	1	1	FALSE	FALSE
NM_001401499.1	1	2.71262828059984	FALSE	TRUE
NM_001410670.1	1	1	FALSE	FALSE
XM_006510459.3	1	1.89000357008313	FALSE	TRUE
XM_006531475.4	1	1	FALSE	FALSE
XM_017319977.2	1	2.10825807472343	FALSE	TRUE
NM_001379686.1	1	1.31869844576481	FALSE	TRUE
NM_001362788.1	1	1	FALSE	FALSE
NM_001001449.3	1	1.57494638975364	FALSE	TRUE
XM_017317238.2	1	2.08629680886631	FALSE	TRUE
XM_017313427.3	1	1	FALSE	FALSE
NM_019968.3	1	1	FALSE	FALSE
XM_006496011.3	1	1.99435807857338	FALSE	TRUE
XM_006525472.5	1	2.09684225164849	FALSE	TRUE
XM_036162186.1	1	1.78978003169618	FALSE	TRUE
XM_036154390.1	1	1	FALSE	FALSE
NM_001425455.1	1	2.16089909678065	FALSE	TRUE
XM_006525035.4	1	1	FALSE	FALSE
XM_011250178.1	1	1.61449744829021	FALSE	TRUE
XM_030250498.1	1	1	FALSE	FALSE
NM_001166138.1	1	2.06843892832257	FALSE	TRUE
XM_006534324.5	1	1	FALSE	FALSE
XM_036162187.1	1	1	FALSE	FALSE
NM_001252471.1	1	2.1876952140026	FALSE	TRUE
NM_001368261.1	1	1	FALSE	FALSE
XM_030246531.1	1	1	FALSE	FALSE
NM_145634.3	1	1	FALSE	FALSE
XM_017316545.1	1	1.2799986395452	FALSE	TRUE
NM_011696.2	1	2.22354048311783	FALSE	TRUE
XM_017319848.1	1	2.07460249469358	FALSE	TRUE
NM_001285784.1	1	1	FALSE	FALSE
XM_006529477.5	1	2.20376836201926	FALSE	TRUE
XM_006513778.5	1	1.77478500671457	FALSE	TRUE
XM_036156592.1	1	2.05505499268458	FALSE	TRUE
NM_001099312.1	1	1	FALSE	FALSE
NM_001417738.1	1	2.26268451576856	FALSE	TRUE
NM_001413525.1	1	1	FALSE	FALSE
XM_017318274.1	1	1	FALSE	FALSE
NM_001362167.1	1	1	FALSE	FALSE
XM_011247620.3	1	1.96526556273018	FALSE	TRUE
XM_030243551.1	1	1	FALSE	FALSE
NM_001421418.1	1	1	FALSE	FALSE
XM_036163671.1	1	2.36532611691584	FALSE	TRUE
XM_006516166.4	1	1	FALSE	FALSE
NM_001039390.3	1	2.41760725113141	FALSE	TRUE
XM_017316759.2	1	1	FALSE	FALSE
XM_006535280.5	1	1	FALSE	FALSE
XM_036163145.1	1	1	FALSE	FALSE
NM_001285416.1	1	1	FALSE	FALSE
XM_006507198.5	1	2.50902497368072	FALSE	TRUE
XM_036160821.1	1	1	FALSE	FALSE
XM_030252757.2	1	1.962455176149	FALSE	TRUE
XM_006499430.3	1	1	FALSE	FALSE
NM_001411759.1	1	1	FALSE	FALSE
XM_030244027.2	1	2.12319154271013	FALSE	TRUE
XM_036163428.1	1	1	FALSE	FALSE
NM_026739.3	1	1	FALSE	FALSE
NM_001412265.1	1	1.84967417940831	FALSE	TRUE
NM_001401276.1	1	2.72836668909082	FALSE	TRUE
NM_001081045.2	1	1	FALSE	FALSE
NM_172120.4	1	1	FALSE	FALSE
XM_006501783.2	1	2.39070432421489	FALSE	TRUE
XM_030243144.1	1	1	FALSE	FALSE
NM_001356312.1	1	1	FALSE	FALSE
XM_030247977.2	1	2.15938756905952	FALSE	TRUE
NM_001402730.1	1	2.07222298572427	FALSE	TRUE
XM_006496914.5	1	1	FALSE	FALSE
NM_001347485.1	1	1	FALSE	FALSE
XM_036154219.1	1	1.33048042372292	FALSE	TRUE
XM_011242023.4	1	2.2694197702382	FALSE	TRUE
XM_017312790.2	1	1	FALSE	FALSE
XM_030243786.1	1	1	FALSE	FALSE
NM_001378911.1	1	1	FALSE	FALSE
NM_001313746.1	1	1	FALSE	FALSE
XM_030243965.2	1	1	FALSE	FALSE
NM_181423.3	1	1.32874411916758	FALSE	TRUE
NM_001360093.1	1	1	FALSE	FALSE
XM_006513478.2	1	1	FALSE	FALSE
XM_011245503.3	1	1.55926174326574	FALSE	TRUE
XM_017316651.2	1	1.88371519999045	FALSE	TRUE
XM_011246830.1	1	1	FALSE	FALSE
XM_030242597.1	1	1.71846011713125	FALSE	TRUE
NM_021499.2	1	1.94779634499614	FALSE	TRUE
NM_001291028.1	1	1	FALSE	FALSE
NM_025674.2	1	1.77038352046354	FALSE	TRUE
NM_001289755.1	1	1	FALSE	FALSE
XM_036163447.1	1	1.2085031936572	FALSE	TRUE
NM_001277309.1	1	1	FALSE	FALSE
NM_001357374.1	1	2.31927433933101	FALSE	TRUE
XM_006522741.5	1	2.10008640433434	FALSE	TRUE
NM_001163481.1	1	1.90055438626005	FALSE	TRUE
XM_006498573.1	1	1.7811919814311	FALSE	TRUE
NM_001093753.3	1	2.0152825309958	FALSE	TRUE
NM_001368873.1	1	1	FALSE	FALSE
NM_001418677.1	1	1	FALSE	FALSE
XM_006538734.2	1	1	FALSE	FALSE
XM_036153880.1	1	1	FALSE	FALSE
NM_001378757.1	1	1	FALSE	FALSE
XM_006524461.2	1	1.64194619647334	FALSE	TRUE
NM_001195767.2	1	1	FALSE	FALSE
XM_017319447.3	1	2.20200523475551	FALSE	TRUE
NM_001276330.1	1	1	FALSE	FALSE
XM_006516784.3	1	1	FALSE	FALSE
NM_001199003.1	1	1	FALSE	FALSE
XM_036156785.1	1	1	FALSE	FALSE
NM_010950.3	1	1	FALSE	FALSE
XM_006519645.5	1	1	FALSE	FALSE
XM_036157867.1	1	1	FALSE	FALSE
XM_011248029.2	1	1	FALSE	FALSE
NM_023596.3	1	1	FALSE	FALSE
XM_006505121.5	1	1	FALSE	FALSE
XM_017322209.2	1	1	FALSE	FALSE
NM_001113238.1	1	2.13734157744253	FALSE	TRUE
XM_011240905.4	1	1	FALSE	FALSE
XM_036162509.1	1	2.06537516283138	FALSE	TRUE
NM_001362079.1	1	1.74472366777519	FALSE	TRUE
XM_006502947.5	1	1	FALSE	FALSE
XM_036156537.1	1	1	FALSE	FALSE
XM_017322046.2	1	1	FALSE	FALSE
NM_001163028.2	1	1	FALSE	FALSE
XM_030249574.2	1	1	FALSE	FALSE
NM_001195258.1	1	1	FALSE	FALSE
NM_010030.2	1	1.89619489684755	FALSE	TRUE
NM_021324.6	1	2.25437342871616	FALSE	TRUE
NM_001005788.3	1	1	FALSE	FALSE
NM_001414228.1	1	1.78515158531267	FALSE	TRUE
NM_020278.3	1	1	FALSE	FALSE
XM_030244850.1	1	1	FALSE	FALSE
NM_001359952.1	1	1	FALSE	FALSE
NM_001404796.1	1	1.91082183407864	FALSE	TRUE
XM_006523767.4	1	1	FALSE	FALSE
XM_011240808.4	1	1.92028885887659	FALSE	TRUE
XM_030241972.2	1	1	FALSE	FALSE
XM_011239236.3	1	1	FALSE	FALSE
NM_194058.2	1	1	FALSE	FALSE
XM_006530415.5	1	1	FALSE	FALSE
XM_006532885.2	1	1	FALSE	FALSE
XM_030253236.2	1	1	FALSE	FALSE
NM_001199350.1	1	1	FALSE	FALSE
NM_001358965.1	1	1	FALSE	FALSE
XM_006530394.5	1	1	FALSE	FALSE
XM_006500615.5	1	1	FALSE	FALSE
XM_030255521.2	1	2.11368229177289	FALSE	TRUE
NM_001420441.1	1	1	FALSE	FALSE
NM_001404620.1	1	2.22627487017352	FALSE	TRUE
XM_006496063.5	1	1	FALSE	FALSE
XM_017315927.2	1	1	FALSE	FALSE
XM_011249051.2	1	1	FALSE	FALSE
XM_006508608.5	1	1.64950875360442	FALSE	TRUE
XM_006533962.2	1	1	FALSE	FALSE
XM_006516124.4	1	1	FALSE	FALSE
NM_134160.1	1	1	FALSE	FALSE
NM_001281974.1	1	1.93997447841353	FALSE	TRUE
NM_001408334.1	1	1	FALSE	FALSE
NM_016968.4	1	1	FALSE	FALSE
XM_036166156.1	1	1	FALSE	FALSE
XM_006535068.5	1	1.97060219627312	FALSE	TRUE
XM_006507628.5	1	1.67031737100911	FALSE	TRUE
NM_001361696.1	1	1	FALSE	FALSE
XM_030248772.2	1	1	FALSE	FALSE
NM_177279.4	1	1	FALSE	FALSE
XM_011240939.3	1	1	FALSE	FALSE
XM_011250475.3	1	1	FALSE	FALSE
NM_145460.2	1	1	FALSE	FALSE
XM_030252231.2	1	1.50809972356513	FALSE	TRUE
XM_030247073.1	1	1	FALSE	FALSE
XM_006513509.4	1	1	FALSE	FALSE
XM_006513877.2	1	2.8242496530548	FALSE	TRUE
XM_030242559.1	1	2.20483398627388	FALSE	TRUE
NM_001270791.1	1	2.52796553051487	FALSE	TRUE
XM_036154759.1	1	1	FALSE	FALSE
NM_178247.3	1	1.78871855507184	FALSE	TRUE
XM_006517467.4	1	1	FALSE	FALSE
NM_001290745.1	1	1	FALSE	FALSE
NM_001404935.1	1	1	FALSE	FALSE
NM_172472.3	1	1	FALSE	FALSE
NM_175162.4	1	1	FALSE	FALSE
NM_001400237.1	1	1.82687721712903	FALSE	TRUE
XM_036163402.1	1	2.18860909431569	FALSE	TRUE
XM_036163060.1	1	1.70239000019045	FALSE	TRUE
NM_001405032.1	1	1	FALSE	FALSE
XM_036160555.1	1	1	FALSE	FALSE
NM_001427165.1	1	1	FALSE	FALSE
XM_006507031.3	1	1	FALSE	FALSE
XM_036154221.1	1	1	FALSE	FALSE
XM_017319339.1	1	1	FALSE	FALSE
NM_001384209.1	1	3.05289769887696	FALSE	TRUE
XM_036160618.1	1	1	FALSE	FALSE
XM_030248863.2	1	1	FALSE	FALSE
NM_001378886.1	1	1	FALSE	FALSE
XM_011250129.2	1	1	FALSE	FALSE
NM_022409.2	1	1.87058086727003	FALSE	TRUE
NM_029617.3	1	1	FALSE	FALSE
NM_001348087.1	1	1.59465326952711	FALSE	TRUE
NM_053206.2	1	1.72392115045059	FALSE	TRUE
XM_017317155.2	1	1	FALSE	FALSE
NM_001420380.1	1	1.78386808120182	FALSE	TRUE
NM_207264.5	1	1	FALSE	FALSE
XM_006527936.2	1	1	FALSE	FALSE
NM_001404497.1	1	1	FALSE	FALSE
NM_001364431.1	1	1	FALSE	FALSE
NM_001379357.1	1	1	FALSE	FALSE
XM_006502803.5	1	1	FALSE	FALSE
NM_198292.3	1	1	FALSE	FALSE
NM_011658.2	1	1.93687993814876	FALSE	TRUE
NM_001425247.1	1	1	FALSE	FALSE
NM_010815.3	1	1	FALSE	FALSE
NM_013481.2	1	1	FALSE	FALSE
XM_006502256.5	1	2.60584316899781	FALSE	TRUE
NM_001364317.1	1	1	FALSE	FALSE
NM_001159582.2	1	2.78285228797387	FALSE	TRUE
NM_001369285.2	1	1	FALSE	FALSE
XM_036158289.1	1	1	FALSE	FALSE
XM_017321736.3	1	1	FALSE	FALSE
XM_006533397.4	1	1.643765239533	FALSE	TRUE
XM_006535415.3	1	1	FALSE	FALSE
XM_030245936.1	1	1	FALSE	FALSE
NM_001163126.1	1	1	FALSE	FALSE
NM_001403775.1	1	1	FALSE	FALSE
XM_006501559.5	1	2.58766507945528	FALSE	TRUE
NM_010072.4	1	1.89570091021579	FALSE	TRUE
NM_001413648.1	1	1	FALSE	FALSE
XM_006501614.5	1	1	FALSE	FALSE
NM_001190490.2	1	1	FALSE	FALSE
XM_030252279.2	1	2.64250978463888	FALSE	TRUE
XM_030249687.2	1	1	FALSE	FALSE
NM_001403418.1	1	1	FALSE	FALSE
XM_006498827.2	1	1	FALSE	FALSE
XM_036156990.1	1	1	FALSE	FALSE
XM_006527644.4	1	1	FALSE	FALSE
XM_017315556.1	1	2.03839961097268	FALSE	TRUE
XM_006528261.5	1	1.57592478061514	FALSE	TRUE
XM_017312288.2	1	1	FALSE	FALSE
NM_001111043.2	1	1	FALSE	FALSE
NM_172607.3	1	2.3622781676733	FALSE	TRUE
NM_001417973.1	1	1.85373400891896	FALSE	TRUE
XM_017319161.1	1	1	FALSE	FALSE
NM_178202.2	1	1.93037812842671	FALSE	TRUE
XM_036164216.1	1	1	FALSE	FALSE
XM_006538370.4	1	2.67356139820945	FALSE	TRUE
NM_001362832.1	1	2.15134684673394	FALSE	TRUE
XM_036154485.1	1	1	FALSE	FALSE
NM_026955.2	1	2.06154989256715	FALSE	TRUE
NM_001013797.2	1	1	FALSE	FALSE
XM_036159200.1	1	2.68256190906541	FALSE	TRUE
XM_006530314.5	1	1	FALSE	FALSE
NM_001035533.2	1	1	FALSE	FALSE
NM_019539.4	1	2.30971800864105	FALSE	TRUE
NM_001358968.1	1	2.2050822494061	FALSE	TRUE
NM_030207.3	1	1	FALSE	FALSE
NM_001355769.1	1	1	FALSE	FALSE
NM_017477.2	1	1	FALSE	FALSE
XM_006526212.4	1	2.48590501818253	FALSE	TRUE
XM_006507984.5	1	1.9114424756826	FALSE	TRUE
XM_036166127.1	1	3.11418192261671	FALSE	TRUE
XM_030251621.1	1	1.86223728314221	FALSE	TRUE
NM_001252580.2	1	1	FALSE	FALSE
XM_036156450.1	1	2.42582593474545	FALSE	TRUE
NM_010079.3	1	1	FALSE	FALSE
NM_001374203.1	1	1	FALSE	FALSE
XM_011249580.1	1	2.69309562284004	FALSE	TRUE
NM_001424741.1	1	1.34413963558444	FALSE	TRUE
NM_001356488.1	1	1	FALSE	FALSE
XM_006497085.2	1	1	FALSE	FALSE
XM_017312519.2	1	1	FALSE	FALSE
XM_006507598.5	1	1	FALSE	FALSE
XM_017316977.3	1	2.28053158671049	FALSE	TRUE
NM_172673.3	1	1	FALSE	FALSE
XM_030243227.1	1	1	FALSE	FALSE
XM_006514898.3	1	1	FALSE	FALSE
XM_017314472.2	1	1	FALSE	FALSE
XM_006524634.5	1	2.42533440764578	FALSE	TRUE
XM_011245712.3	1	2.42737944070724	FALSE	TRUE
XM_036159344.1	1	1	FALSE	FALSE
XM_011241245.4	1	1	FALSE	FALSE
NM_001404473.1	1	1	FALSE	FALSE
XM_006529730.3	1	2.29817755549193	FALSE	TRUE
XM_030253175.2	1	1	FALSE	FALSE
NM_026223.2	1	1	FALSE	FALSE
NM_009097.5	1	1.70623330047936	FALSE	TRUE
NM_033077.3	1	1	FALSE	FALSE
XM_030242857.2	1	1	FALSE	FALSE
XM_017322022.3	1	1.99418310075507	FALSE	TRUE
NM_145527.4	1	1	FALSE	FALSE
NM_001404359.1	1	1	FALSE	FALSE
XM_030244064.1	1	1	FALSE	FALSE
NM_133968.1	1	1	FALSE	FALSE
NM_178755.4	1	1	FALSE	FALSE
XM_036161410.1	1	1.49508540208193	FALSE	TRUE
XM_006539444.2	1	1.0665097226589	FALSE	TRUE
NM_008719.2	1	3.00580579487818	FALSE	TRUE
XM_036164324.1	1	2.02482444151335	FALSE	TRUE
XM_017321215.2	1	1	FALSE	FALSE
NM_001419974.1	1	1	FALSE	FALSE
NM_001326614.1	1	1.70935434141948	FALSE	TRUE
XM_036159135.1	1	1	FALSE	FALSE
NM_001082552.2	1	1.46965664168156	FALSE	TRUE
NM_133914.4	1	1	FALSE	FALSE
NM_001362069.1	1	1	FALSE	FALSE
NM_001347446.1	1	1	FALSE	FALSE
XM_006497695.5	1	1	FALSE	FALSE
NM_001419039.1	1	1	FALSE	FALSE
NM_001347421.1	1	1	FALSE	FALSE
XM_030245400.1	1	1	FALSE	FALSE
XM_030247264.1	1	2.02674922117235	FALSE	TRUE
XM_017315141.1	1	1	FALSE	FALSE
NM_001405286.1	1	2.48503747855841	FALSE	TRUE
XM_030255078.2	1	1	FALSE	FALSE
XM_030248790.2	1	2.46148822779592	FALSE	TRUE
NM_172594.3	1	1	FALSE	FALSE
NM_001167864.1	1	1	FALSE	FALSE
NM_001395994.1	1	1	FALSE	FALSE
NM_001427067.1	1	1	FALSE	FALSE
NM_001285849.2	1	1.79394796247235	FALSE	TRUE
XM_036166212.1	1	1	FALSE	FALSE
NM_134174.3	1	1	FALSE	FALSE
NM_001413595.1	1	1.38342068806664	FALSE	TRUE
XM_030254978.2	1	1	FALSE	FALSE
NM_018851.4	1	2.03023779623613	FALSE	TRUE
XM_036157086.1	1	1	FALSE	FALSE
NM_013490.5	1	1	FALSE	FALSE
NM_029067.1	1	1	FALSE	FALSE
NM_001163263.1	1	1.93412799841938	FALSE	TRUE
NM_001195540.2	1	1.75862743781464	FALSE	TRUE
XM_036155880.1	1	1	FALSE	FALSE
NM_001356330.1	1	1	FALSE	FALSE
XM_036153217.1	1	1	FALSE	FALSE
NM_001362385.1	1	1.39723124880322	FALSE	TRUE
XM_036157146.1	1	1	FALSE	FALSE
XM_030252880.2	1	1	FALSE	FALSE
NM_178417.3	1	1	FALSE	FALSE
XM_011248363.4	1	2.27478219330934	FALSE	TRUE
XM_006515991.4	1	1	FALSE	FALSE
NM_001357254.1	1	2.88347068856717	FALSE	TRUE
NM_001347527.1	1	1	FALSE	FALSE
XM_006527895.5	1	2.11675455582901	FALSE	TRUE
XM_036157912.1	1	1	FALSE	FALSE
XM_006518911.5	1	1	FALSE	FALSE
XM_036160230.1	1	1	FALSE	FALSE
XM_006514034.4	1	1	FALSE	FALSE
NM_026219.2	1	1.49936095124295	FALSE	TRUE
XM_017322272.2	1	1	FALSE	FALSE
NM_054071.3	1	1	FALSE	FALSE
NM_001346086.2	1	1	FALSE	FALSE
NM_001165952.1	1	1.96395489035506	FALSE	TRUE
NM_001356546.1	1	1	FALSE	FALSE
XM_036157036.1	1	1.77283272122315	FALSE	TRUE
NM_028185.2	1	2.56343012048807	FALSE	TRUE
NM_001407866.1	1	1	FALSE	FALSE
XM_030252252.2	1	1	FALSE	FALSE
NM_001424494.1	1	1	FALSE	FALSE
NM_001420961.1	1	1.33037794350413	FALSE	TRUE
XM_006538347.5	1	1.67275291341136	FALSE	TRUE
XM_011239357.4	1	1	FALSE	FALSE
XM_036162401.1	1	1	FALSE	FALSE
XM_011242812.4	1	3.34666529985959	FALSE	TRUE
XM_030247579.2	1	1	FALSE	FALSE
NM_007942.2	1	1	FALSE	FALSE
XM_036160917.1	1	1	FALSE	FALSE
XM_030250615.2	1	1	FALSE	FALSE
NM_001362704.1	1	1	FALSE	FALSE
XM_006510828.5	1	1	FALSE	FALSE
NM_010875.4	1	2.05765355721321	FALSE	TRUE
XM_036158091.1	1	2.15499400823216	FALSE	TRUE
NM_181594.4	1	1	FALSE	FALSE
XM_030245889.2	1	1	FALSE	FALSE
NM_026849.2	1	1	FALSE	FALSE
NM_001289920.1	1	1.76618600076794	FALSE	TRUE
NM_001401200.1	1	1	FALSE	FALSE
XM_030247829.2	1	1.74331638294522	FALSE	TRUE
NM_001362618.1	1	1	FALSE	FALSE
XM_006504709.5	1	1.49449519956308	FALSE	TRUE
XM_036153968.1	1	1.50854149919539	FALSE	TRUE
NM_001290706.1	1	1	FALSE	FALSE
XM_036154640.1	1	2.03498427419868	FALSE	TRUE
NM_001417545.1	1	1	FALSE	FALSE
XM_035096912.1	1	1	FALSE	FALSE
NM_001198561.1	1	1	FALSE	FALSE
NM_001362003.1	1	2.04221731279142	FALSE	TRUE
XM_017322037.3	1	1	FALSE	FALSE
XM_030243094.2	1	1	FALSE	FALSE
NM_025344.2	1	1	FALSE	FALSE
NM_011993.4	1	1.92521207454511	FALSE	TRUE
XM_006515340.5	1	1.32590748646426	FALSE	TRUE
XM_030254529.2	1	1	FALSE	FALSE
XM_006530657.4	1	1.99668582956698	FALSE	TRUE
XM_006520262.3	1	1	FALSE	FALSE
XM_006535516.1	1	1	FALSE	FALSE
NM_001347601.2	1	2.05888995664482	FALSE	TRUE
XM_006514982.5	1	1	FALSE	FALSE
XM_030249074.2	1	1	FALSE	FALSE
NM_001412949.1	1	1	FALSE	FALSE
NM_001360501.2	1	2.06356021895962	FALSE	TRUE
XM_017316719.2	1	2.7666576246471	FALSE	TRUE
XM_036155211.1	1	1	FALSE	FALSE
XM_006530935.5	1	1	FALSE	FALSE
XM_017313394.1	1	1.90737643913548	FALSE	TRUE
NM_001177513.1	1	2.67409934649224	FALSE	TRUE
NM_001359600.1	1	1.78083601761527	FALSE	TRUE
XM_030251813.1	1	1	FALSE	FALSE
NM_001421403.1	1	1	FALSE	FALSE
NM_001356943.1	1	1	FALSE	FALSE
NM_010141.5	1	1	FALSE	FALSE
XM_036161773.1	1	2.10157512713457	FALSE	TRUE
NM_018854.5	1	1	FALSE	FALSE
NM_001406181.1	1	1	FALSE	FALSE
NM_001289621.1	1	1	FALSE	FALSE
XM_017317898.2	1	1.90882037275274	FALSE	TRUE
NM_147155.2	1	1	FALSE	FALSE
XM_006505052.4	1	2.07269126751871	FALSE	TRUE
NM_001421303.1	1	1	FALSE	FALSE
XM_036160498.1	1	1	FALSE	FALSE
NM_172827.3	1	2.31182415413908	FALSE	TRUE
XM_006538818.2	1	1.9120707366989	FALSE	TRUE
NM_001301373.1	1	1	FALSE	FALSE
XM_011248202.2	1	1.86997012064905	FALSE	TRUE
XM_011246030.3	1	1	FALSE	FALSE
XM_006533327.4	1	1	FALSE	FALSE
XM_006532092.4	1	1.31460222311279	FALSE	TRUE
XM_011242433.2	1	1	FALSE	FALSE
NM_001409667.1	1	1	FALSE	FALSE
NM_177644.6	1	1.91025252701877	FALSE	TRUE
NM_001033479.5	1	2.00378501515635	FALSE	TRUE
XM_030243994.2	1	1	FALSE	FALSE
XM_006528929.5	1	1	FALSE	FALSE
XM_036154833.1	1	1.87195298127355	FALSE	TRUE
XM_006527408.5	1	1	FALSE	FALSE
XM_006521081.5	1	1	FALSE	FALSE
NM_001403772.1	1	1	FALSE	FALSE
NM_001033361.3	1	1	FALSE	FALSE
NM_170759.3	1	1	FALSE	FALSE
XM_006498033.4	1	1	FALSE	FALSE
NM_172727.3	1	1.89224640677669	FALSE	TRUE
NM_008731.4	1	1	FALSE	FALSE
NM_201608.2	1	2.5334553570326	FALSE	TRUE
XM_036152352.1	1	1	FALSE	FALSE
XM_017316747.2	1	1.6148734392447	FALSE	TRUE
XM_011242143.3	1	1	FALSE	FALSE
NM_001166411.2	1	1	FALSE	FALSE
XM_006506087.2	1	1	FALSE	FALSE
XM_017313403.2	1	1.42724391049039	FALSE	TRUE
NM_144944.3	1	1	FALSE	FALSE
XM_006502335.4	1	1.65688548646386	FALSE	TRUE
NM_007406.2	1	2.42395338640938	FALSE	TRUE
NM_021476.5	1	1	FALSE	FALSE
XM_036162510.1	1	1.71905148145052	FALSE	TRUE
XM_011247794.1	1	1	FALSE	FALSE
NM_175191.5	1	1	FALSE	FALSE
NM_001416857.1	1	1	FALSE	FALSE
NM_018729.2	1	1.89064317544338	FALSE	TRUE
XM_006515892.3	1	1	FALSE	FALSE
NM_001408324.1	1	1	FALSE	FALSE
XM_011244891.4	1	1	FALSE	FALSE
XM_030251198.2	1	1	FALSE	FALSE
XM_036164307.1	1	2.4522027903761	FALSE	TRUE
NM_011943.3	1	2.71630728332636	FALSE	TRUE
NM_029091.3	1	1	FALSE	FALSE
NM_001329871.2	1	1	FALSE	FALSE
NM_001413789.1	1	1	FALSE	FALSE
NM_001422134.1	1	1	FALSE	FALSE
XM_030243375.2	1	1	FALSE	FALSE
XM_006508590.2	1	2.53708938999193	FALSE	TRUE
NM_139223.5	1	2.02010688709621	FALSE	TRUE
NM_028136.2	1	1	FALSE	FALSE
NM_009850.2	1	1	FALSE	FALSE
NM_024454.1	1	1	FALSE	FALSE
NM_001331196.1	1	1	FALSE	FALSE
NM_001356576.1	1	2.47543945411194	FALSE	TRUE
XM_030243798.2	1	1	FALSE	FALSE
NM_172260.3	1	1	FALSE	FALSE
XM_006534303.2	1	2.49511414457024	FALSE	TRUE
XM_006514161.4	1	2.42026455926938	FALSE	TRUE
NM_025540.2	1	2.17190193334753	FALSE	TRUE
NM_001426034.1	1	1.16168964084626	FALSE	TRUE
XM_036158537.1	1	2.6533669733314	FALSE	TRUE
XM_036157173.1	1	1	FALSE	FALSE
XM_017321636.2	1	1	FALSE	FALSE
XM_036154741.1	1	1.90862405447442	FALSE	TRUE
XM_006502069.4	1	2.26957352386036	FALSE	TRUE
XM_036158296.1	1	1	FALSE	FALSE
XM_006523296.5	1	1.41875270354141	FALSE	TRUE
NM_001420636.1	1	2.24693379859323	FALSE	TRUE
NM_001418173.1	1	1	FALSE	FALSE
NM_020022.2	1	2.02041022156992	FALSE	TRUE
XM_011241469.3	1	1	FALSE	FALSE
NM_001358033.1	1	1.87505599190845	FALSE	TRUE
NM_001039511.1	1	3.46440383275589	FALSE	TRUE
NM_001420746.1	1	1	FALSE	FALSE
NM_177653.3	1	2.1850336573883	FALSE	TRUE
XM_036156884.1	1	1	FALSE	FALSE
NM_001359210.1	1	1	FALSE	FALSE
XM_006541188.4	1	1	FALSE	FALSE
XM_036159388.1	1	2.24726233847508	FALSE	TRUE
XM_011246617.4	1	1	FALSE	FALSE
NM_201374.2	1	1	FALSE	FALSE
XM_006528268.4	1	1	FALSE	FALSE
NM_001412945.1	1	1.34991467497237	FALSE	TRUE
XM_036163317.1	1	1.49741567859436	FALSE	TRUE
XM_006520884.5	1	1.33694456285876	FALSE	TRUE
XM_006538800.5	1	1	FALSE	FALSE
XM_036154032.1	1	2.72556782155279	FALSE	TRUE
XM_006514234.4	1	1.70193626114701	FALSE	TRUE
XM_006526513.4	1	1	FALSE	FALSE
